Trade #,Type,Date and time,Signal,Price USD,Position size (qty),Position size (value),Net P&L USD,Net P&L %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative P&L USD,Cumulative P&L %
109,Exit long,2025-08-12 07:15,Exit Long,44136,1,220435,245,0.11,245,0.11,-50,-0.02,6775,0.01
109,Entry long,2025-08-12 07:00,Long trade,44087,1,220435,245,0.11,245,0.11,-50,-0.02,6775,0.01
110,Exit short,2025-08-13 08:15,Close entry(s) order Short trade,44717,1,223420,-165,-0.07,60,0.03,-200,-0.09,6610,0.01
110,Entry short,2025-08-13 06:30,Short trade,44684,1,223420,-165,-0.07,60,0.03,-200,-0.09,6610,0.01
111,Exit short,2025-08-15 04:00,Exit Short,45288,1,226690,250,0.11,250,0.11,-140,-0.06,6860,0.01
111,Entry short,2025-08-15 02:00,Short trade,45338,1,226690,250,0.11,250,0.11,-140,-0.06,6860,0.01
112,Exit long,2025-08-18 02:30,Exit Long,44905,1,224770,-245,-0.11,115,0.05,-245,-0.11,6615,0.01
112,Entry long,2025-08-18 02:00,Long trade,44954,1,224770,-245,-0.11,115,0.05,-245,-0.11,6615,0.01
113,Exit long,2025-08-18 03:15,Exit Long,44993,1,224705,260,0.12,260,0.12,-185,-0.08,6875,0.01
113,Entry long,2025-08-18 02:45,Long trade,44941,1,224705,260,0.12,260,0.12,-185,-0.08,6875,0.01
114,Exit long,2025-08-21 05:00,Exit Long,44825,1,224375,-250,-0.11,115,0.05,-250,-0.11,6625,0.01
114,Entry long,2025-08-21 04:00,Long trade,44875,1,224375,-250,-0.11,115,0.05,-250,-0.11,6625,0.01
115,Exit long,2025-08-21 07:00,Exit Long,44813,1,224305,-240,-0.11,215,0.10,-240,-0.11,6385,0.01
115,Entry long,2025-08-21 06:00,Long trade,44861,1,224305,-240,-0.11,215,0.10,-240,-0.11,6385,0.01
116,Exit long,2025-08-22 02:00,Exit Long,44866,1,224095,235,0.10,235,0.10,-50,-0.02,6620,0.01
116,Entry long,2025-08-22 02:00,Long trade,44819,1,224095,235,0.10,235,0.10,-50,-0.02,6620,0.01
117,Exit long,2025-08-25 07:15,Exit Long,45575,1,228130,-255,-0.11,65,0.03,-255,-0.11,6365,0.01
117,Entry long,2025-08-25 04:30,Long trade,45626,1,228130,-255,-0.11,65,0.03,-255,-0.11,6365,0.01
118,Exit long,2025-08-26 02:30,Exit Long,45282,1,226150,260,0.11,260,0.11,-50,-0.02,6625,0.01
118,Entry long,2025-08-26 02:30,Long trade,45230,1,226150,260,0.11,260,0.11,-50,-0.02,6625,0.01
119,Exit short,2025-08-28 04:45,Exit Short,45716,1,228835,255,0.11,255,0.11,-170,-0.07,6880,0.01
119,Entry short,2025-08-28 02:15,Short trade,45767,1,228835,255,0.11,255,0.11,-170,-0.07,6880,0.01
120,Exit long,2025-08-29 03:45,Exit Long,45536,1,227930,-250,-0.11,35,0.02,-250,-0.11,6630,0.01
120,Entry long,2025-08-29 03:00,Long trade,45586,1,227930,-250,-0.11,35,0.02,-250,-0.11,6630,0.01
121,Exit long,2025-08-29 07:30,Exit Long,45598,1,227750,240,0.11,240,0.11,-65,-0.03,6870,0.01
121,Entry long,2025-08-29 04:30,Long trade,45550,1,227750,240,0.11,240,0.11,-65,-0.03,6870,0.01
122,Exit long,2025-09-01 08:15,Close entry(s) order Long trade,45564,1,227750,70,0.03,95,0.04,-75,-0.03,6940,0.01
122,Entry long,2025-09-01 07:45,Long trade,45550,1,227750,70,0.03,95,0.04,-75,-0.03,6940,0.01
123,Exit long,2025-09-02 02:30,Exit Long,45424,1,227350,-230,-0.10,180,0.08,-230,-0.10,6710,0.01
