Trade #,Type,Date and time,Signal,Price USD,Position size (qty),Position size (value),Net P&L USD,Net P&L %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative P&L USD,Cumulative P&L %
34,Exit short,2025-04-24 21:00,Close entry(s) order Short trade,5540.25,7,193672.5,-236.25,-0.12,332.5,0.17,-323.75,-0.17,2861.25,0.00
34,Entry short,2025-04-24 18:45,Short trade,5533.5,7,193672.5,-236.25,-0.12,332.5,0.17,-323.75,-0.17,2861.25,0.00
35,Exit short,2025-04-28 22:45,Exit Short,5559.25,7,195011.25,437.5,0.22,437.5,0.22,-70,-0.04,3298.75,0.00
35,Entry short,2025-04-28 22:15,Short trade,5571.75,7,195011.25,437.5,0.22,437.5,0.22,-70,-0.04,3298.75,0.00
36,Exit long,2025-04-30 02:00,Exit Long,5564.25,7,194302.5,446.25,0.23,446.25,0.23,-61.25,-0.03,3745,0.00
36,Entry long,2025-04-29 23:15,Long trade,5551.5,7,194302.5,446.25,0.23,446.25,0.23,-61.25,-0.03,3745,0.00
37,Exit long,2025-05-05 02:30,Exit Long,5679.75,7,198353.75,437.5,0.22,437.5,0.22,-245,-0.12,4182.5,0.00
37,Entry long,2025-05-04 21:45,Long trade,5667.25,7,198353.75,437.5,0.22,437.5,0.22,-245,-0.12,4182.5,0.00
38,Exit long,2025-05-06 02:00,Close entry(s) order Long trade,5648.75,7,198030,-323.75,-0.16,192.5,0.10,-420,-0.21,3858.75,0.00
38,Entry long,2025-05-05 21:45,Long trade,5658,7,198030,-323.75,-0.16,192.5,0.10,-420,-0.21,3858.75,0.00
39,Exit short,2025-05-08 02:30,Exit Short,5684,7,199386.25,446.25,0.22,446.25,0.22,-140,-0.07,4305,0.00
39,Entry short,2025-05-08 00:00,Short trade,5696.75,7,199386.25,446.25,0.22,446.25,0.22,-140,-0.07,4305,0.00
40,Exit short,2025-05-08 07:30,Exit Short,5701,7,199972.5,437.5,0.22,437.5,0.22,-148.75,-0.07,4742.5,0.00
40,Entry short,2025-05-08 05:45,Short trade,5713.5,7,199972.5,437.5,0.22,437.5,0.22,-148.75,-0.07,4742.5,0.00
41,Exit long,2025-05-08 21:15,Exit Long,5681.75,7,198423.75,437.5,0.22,437.5,0.22,-140,-0.07,5180,0.01
41,Entry long,2025-05-08 20:30,Long trade,5669.25,7,198423.75,437.5,0.22,437.5,0.22,-140,-0.07,5180,0.01
42,Exit short,2025-05-11 19:30,Close entry(s) order Short trade,5753,7,201083.75,-271.25,-0.13,26.25,0.01,-367.5,-0.18,4908.75,0.00
42,Entry short,2025-05-11 19:15,Short trade,5745.25,7,201083.75,-271.25,-0.13,26.25,0.01,-367.5,-0.18,4908.75,0.00
43,Exit long,2025-05-15 03:45,Close entry(s) order Long trade,5880.75,7,206080,-253.75,-0.12,297.5,0.14,-332.5,-0.16,4655,0.00
43,Entry long,2025-05-15 01:45,Long trade,5888,7,206080,-253.75,-0.12,297.5,0.14,-332.5,-0.16,4655,0.00
44,Exit short,2025-05-16 08:00,Close entry(s) order Short trade,5954.5,7,208188.75,-218.75,-0.11,183.75,0.09,-271.25,-0.13,4436.25,0.00
44,Entry short,2025-05-16 04:15,Short trade,5948.25,7,208188.75,-218.75,-0.11,183.75,0.09,-271.25,-0.13,4436.25,0.00
45,Exit long,2025-05-19 03:00,Close entry(s) order Long trade,5905.75,7,206955,-253.75,-0.12,367.5,0.18,-280,-0.14,4182.5,0.00
45,Entry long,2025-05-18 23:45,Long trade,5913,7,206955,-253.75,-0.12,367.5,0.18,-280,-0.14,4182.5,0.00
46,Exit long,2025-05-21 05:15,Close entry(s) order Long trade,5924.25,7,207541.25,-192.5,-0.09,157.5,0.08,-332.5,-0.16,3990,0.00
46,Entry long,2025-05-21 02:15,Long trade,5929.75,7,207541.25,-192.5,-0.09,157.5,0.08,-332.5,-0.16,3990,0.00
47,Exit long,2025-05-21 05:45,Close entry(s) order Long trade,5914.75,7,207287.5,-271.25,-0.13,26.25,0.01,-306.25,-0.15,3718.75,0.00
47,Entry long,2025-05-21 05:30,Long trade,5922.5,7,207287.5,-271.25,-0.13,26.25,0.01,-306.25,-0.15,3718.75,0.00
48,Exit short,2025-05-27 03:45,Close entry(s) order Short trade,5900.5,7,206193.75,-323.75,-0.16,17.5,0.01,-376.25,-0.18,3395,0.00
48,Entry short,2025-05-27 03:30,Short trade,5891.25,7,206193.75,-323.75,-0.16,17.5,0.01,-376.25,-0.18,3395,0.00
49,Exit short,2025-05-28 09:45,Exit Short,5930.75,7,208013.75,437.5,0.21,437.5,0.21,-323.75,-0.16,3832.5,0.00
49,Entry short,2025-05-28 07:00,Short trade,5943.25,7,208013.75,437.5,0.21,437.5,0.21,-323.75,-0.16,3832.5,0.00
50,Exit short,2025-05-28 19:45,Close entry(s) order Short trade,5992,7,209378.75,-341.25,-0.16,201.25,0.10,-560,-0.27,3491.25,0.00
50,Entry short,2025-05-28 19:15,Short trade,5982.25,7,209378.75,-341.25,-0.16,201.25,0.10,-560,-0.27,3491.25,0.00
51,Exit long,2025-06-02 03:00,Exit Long,5891.25,7,205765,428.75,0.21,428.75,0.21,-52.5,-0.03,3920,0.00
51,Entry long,2025-06-02 02:15,Long trade,5879,7,205765,428.75,0.21,428.75,0.21,-52.5,-0.03,3920,0.00
52,Exit short,2025-06-04 08:15,Exit Short,5982.75,7,209833.75,437.5,0.21,437.5,0.21,-52.5,-0.03,4357.5,0.00
52,Entry short,2025-06-04 04:15,Short trade,5995.25,7,209833.75,437.5,0.21,437.5,0.21,-52.5,-0.03,4357.5,0.00
53,Exit short,2025-06-05 07:00,Exit Short,5978,7,209676.25,446.25,0.21,446.25,0.21,-218.75,-0.10,4803.75,0.00
53,Entry short,2025-06-05 03:30,Short trade,5990.75,7,209676.25,446.25,0.21,446.25,0.21,-218.75,-0.10,4803.75,0.00
54,Exit short,2025-06-10 01:15,Exit Short,6022.5,7,211233.75,446.25,0.21,446.25,0.21,-192.5,-0.09,5250,0.01
54,Entry short,2025-06-09 21:30,Short trade,6035.25,7,211233.75,446.25,0.21,446.25,0.21,-192.5,-0.09,5250,0.01
55,Exit long,2025-06-10 06:00,Exit Long,6016.5,7,210148.75,428.75,0.20,428.75,0.20,-463.75,-0.22,5678.75,0.01
55,Entry long,2025-06-10 01:30,Long trade,6004.25,7,210148.75,428.75,0.20,428.75,0.20,-463.75,-0.22,5678.75,0.01
56,Exit long,2025-06-12 01:45,Exit Long,6015,7,210087.5,437.5,0.21,437.5,0.21,-192.5,-0.09,6116.25,0.01
56,Entry long,2025-06-11 21:30,Long trade,6002.5,7,210087.5,437.5,0.21,437.5,0.21,-192.5,-0.09,6116.25,0.01
57,Exit long,2025-06-12 05:00,Exit Long,6007.5,7,209825,437.5,0.21,437.5,0.21,-122.5,-0.06,6553.75,0.01
57,Entry long,2025-06-12 04:30,Long trade,5995,7,209825,437.5,0.21,437.5,0.21,-122.5,-0.06,6553.75,0.01
58,Exit long,2025-06-12 20:15,Close entry(s) order Long trade,5995.75,7,210507.5,-656.25,-0.31,43.75,0.02,-1636.25,-0.78,5897.5,0.01
58,Entry long,2025-06-12 20:00,Long trade,6014.5,7,210507.5,-656.25,-0.31,43.75,0.02,-1636.25,-0.78,5897.5,0.01
59,Exit short,2025-06-16 03:15,Close entry(s) order Short trade,6064.25,7,211951.25,-297.5,-0.14,8.75,0.00,-402.5,-0.19,5600,0.01
59,Entry short,2025-06-16 03:00,Short trade,6055.75,7,211951.25,-297.5,-0.14,8.75,0.00,-402.5,-0.19,5600,0.01
60,Exit long,2025-06-16 20:00,Close entry(s) order Long trade,6052.75,7,212283.75,-437.5,-0.21,52.5,0.02,-446.25,-0.21,5162.5,0.01
60,Entry long,2025-06-16 19:45,Long trade,6065.25,7,212283.75,-437.5,-0.21,52.5,0.02,-446.25,-0.21,5162.5,0.01
61,Exit long,2025-06-17 20:00,Exit Long,6036.25,7,210831.25,437.5,0.21,437.5,0.21,-218.75,-0.10,5600,0.01
