Trade #,Type,Date and time,Signal,Price USD,Position size (qty),Position size (value),Net P&L USD,Net P&L %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative P&L USD,Cumulative P&L %
1,Exit long,2025-03-10 01:00,Close entry(s) order Long trade,20094.75,6,241677,-540,-0.22,156,0.06,-588,-0.24,-540,0.00
1,Entry long,2025-03-09 22:45,Long trade,20139.75,6,241677,-540,-0.22,156,0.06,-588,-0.24,-540,0.00
2,Exit long,2025-03-11 02:15,Exit Long,19510.25,6,233712,411,0.18,411,0.18,-759,-0.32,-129,0.00
2,Entry long,2025-03-10 23:15,Long trade,19476,6,233712,411,0.18,411,0.18,-759,-0.32,-129,0.00
3,Exit long,2025-03-11 14:45,Exit Long,19631.75,6,235182,399,0.17,399,0.17,-228,-0.10,270,0.00
3,Entry long,2025-03-11 14:45,Long trade,19598.5,6,235182,399,0.17,399,0.17,-228,-0.10,270,0.00
4,Exit long,2025-03-11 15:00,Exit Long,19673,6,235677,399,0.17,399,0.17,0,0.00,669,0.00
4,Entry long,2025-03-11 15:00,Long trade,19639.75,6,235677,399,0.17,399,0.17,0,0.00,669,0.00
5,Exit long,2025-03-11 15:15,Exit Long,19506.75,6,234945,-864,-0.37,333,0.14,-864,-0.37,-195,0.00
5,Entry long,2025-03-11 15:15,Long trade,19578.75,6,234945,-864,-0.37,333,0.14,-864,-0.37,-195,0.00
6,Exit short,2025-03-12 23:30,Exit Short,19542.75,6,234909,396,0.17,396,0.17,-75,-0.03,201,0.00
6,Entry short,2025-03-12 23:15,Short trade,19575.75,6,234909,396,0.17,396,0.17,-75,-0.03,201,0.00
7,Exit short,2025-03-13 00:30,Exit Short,19501,6,234408,396,0.17,396,0.17,-126,-0.05,597,0.00
7,Entry short,2025-03-12 23:45,Short trade,19534,6,234408,396,0.17,396,0.17,-126,-0.05,597,0.00
8,Exit long,2025-03-13 23:15,Exit Long,19451.75,6,233013,408,0.18,408,0.18,-360,-0.15,1005,0.00
8,Entry long,2025-03-13 20:45,Long trade,19417.75,6,233013,408,0.18,408,0.18,-360,-0.15,1005,0.00
9,Exit short,2025-03-17 21:30,Exit Short,19985.25,6,240231,408,0.17,408,0.17,-54,-0.02,1413,0.00
9,Entry short,2025-03-17 20:15,Short trade,20019.25,6,240231,408,0.17,408,0.17,-54,-0.02,1413,0.00
10,Exit short,2025-03-18 00:30,Exit Short,19934.5,6,239622,408,0.17,408,0.17,-105,-0.04,1821,0.00
10,Entry short,2025-03-17 21:45,Short trade,19968.5,6,239622,408,0.17,408,0.17,-105,-0.04,1821,0.00
11,Exit long,2025-03-18 20:15,Exit Long,19758.5,6,236691,411,0.17,411,0.17,-45,-0.02,2232,0.00
11,Entry long,2025-03-18 20:15,Long trade,19724.25,6,236691,411,0.17,411,0.17,-45,-0.02,2232,0.00
12,Exit long,2025-03-18 20:45,Exit Long,19789.25,6,237075,396,0.17,396,0.17,-84,-0.04,2628,0.00
12,Entry long,2025-03-18 20:30,Long trade,19756.25,6,237075,396,0.17,396,0.17,-84,-0.04,2628,0.00
13,Exit long,2025-03-19 03:00,Exit Long,19704.75,6,237303,-846,-0.36,141,0.06,-846,-0.36,1782,0.00
13,Entry long,2025-03-18 21:00,Long trade,19775.25,6,237303,-846,-0.36,141,0.06,-846,-0.36,1782,0.00
14,Exit long,2025-03-21 00:00,Close entry(s) order Long trade,19874.75,6,239013,-516,-0.22,183,0.08,-636,-0.27,1266,0.00
14,Entry long,2025-03-20 20:15,Long trade,19917.75,6,239013,-516,-0.22,183,0.08,-636,-0.27,1266,0.00
15,Exit short,2025-03-25 04:00,Exit Short,20317.5,6,244206,396,0.16,396,0.16,-294,-0.12,1662,0.00
15,Entry short,2025-03-24 20:30,Short trade,20350.5,6,244206,396,0.16,396,0.16,-294,-0.12,1662,0.00
16,Exit short,2025-03-25 22:15,Exit Short,20477,6,246123,399,0.16,399,0.16,-33,-0.01,2061,0.00
16,Entry short,2025-03-25 22:00,Short trade,20510.25,6,246123,399,0.16,399,0.16,-33,-0.01,2061,0.00
17,Exit short,2025-03-26 04:00,Exit Short,20442.25,6,245718,411,0.17,411,0.17,-267,-0.11,2472,0.00
17,Entry short,2025-03-25 22:30,Short trade,20476.5,6,245718,411,0.17,411,0.17,-267,-0.11,2472,0.00
18,Exit long,2025-03-26 20:45,Exit Long,20092.5,6,240711,399,0.17,399,0.17,-126,-0.05,2871,0.00
18,Entry long,2025-03-26 20:00,Long trade,20059.25,6,240711,399,0.17,399,0.17,-126,-0.05,2871,0.00
19,Exit long,2025-03-26 22:00,Exit Long,20106.25,6,240876,399,0.17,399,0.17,-30,-0.01,3270,0.00
19,Entry long,2025-03-26 21:00,Long trade,20073,6,240876,399,0.17,399,0.17,-30,-0.01,3270,0.00
20,Exit long,2025-03-26 23:30,Exit Long,20142.5,6,241308,402,0.17,402,0.17,-18,-0.01,3672,0.00
20,Entry long,2025-03-26 22:15,Long trade,20109,6,241308,402,0.17,402,0.17,-18,-0.01,3672,0.00
21,Exit long,2025-03-27 04:00,Exit Long,20067.5,6,241662,-852,-0.35,108,0.04,-852,-0.35,2820,0.00
21,Entry long,2025-03-26 23:45,Long trade,20138.5,6,241662,-852,-0.35,108,0.04,-852,-0.35,2820,0.00
22,Exit short,2025-03-27 18:15,Close entry(s) order Short trade,19988,6,239934,78,0.03,132,0.06,-321,-0.13,2898,0.00
22,Entry short,2025-03-27 16:00,Short trade,19994.5,6,239934,78,0.03,132,0.06,-321,-0.13,2898,0.00
23,Exit long,2025-03-31 14:15,Exit Long,19367.75,6,232002,411,0.18,411,0.18,-204,-0.09,3309,0.00
23,Entry long,2025-03-31 14:15,Long trade,19333.5,6,232002,411,0.18,411,0.18,-204,-0.09,3309,0.00
24,Exit long,2025-03-31 14:30,Exit Long,19404.5,6,232455,399,0.17,399,0.17,-150,-0.06,3708,0.00
24,Entry long,2025-03-31 14:30,Long trade,19371.25,6,232455,399,0.17,399,0.17,-150,-0.06,3708,0.00
25,Exit short,2025-03-31 21:00,Exit Short,19291,6,231894,402,0.17,402,0.17,-114,-0.05,4110,0.00
25,Entry short,2025-03-31 20:45,Short trade,19324.5,6,231894,402,0.17,402,0.17,-114,-0.05,4110,0.00
26,Exit short,2025-03-31 23:00,Exit Short,19384.5,6,231753,-861,-0.37,93,0.04,-861,-0.37,3249,0.00
26,Entry short,2025-03-31 21:15,Short trade,19312.75,6,231753,-861,-0.37,93,0.04,-861,-0.37,3249,0.00
27,Exit short,2025-04-01 20:15,Exit Short,19560.25,6,235128,405,0.17,405,0.17,-228,-0.10,3654,0.00
27,Entry short,2025-04-01 20:15,Short trade,19594,6,235128,405,0.17,405,0.17,-228,-0.10,3654,0.00
28,Exit short,2025-04-02 03:00,Exit Short,19539.75,6,234879,402,0.17,402,0.17,-360,-0.15,4056,0.00
28,Entry short,2025-04-01 20:30,Short trade,19573.25,6,234879,402,0.17,402,0.17,-360,-0.15,4056,0.00
29,Exit short,2025-04-02 20:00,Exit Short,18951.25,6,226548,-867,-0.38,0,0.00,-867,-0.38,3189,0.00
29,Entry short,2025-04-02 20:00,Short trade,18879,6,226548,-867,-0.38,0,0.00,-867,-0.38,3189,0.00
30,Exit long,2025-04-03 20:00,Exit Long,18700.25,6,223998,405,0.18,405,0.18,-204,-0.09,3594,0.00
30,Entry long,2025-04-03 19:45,Long trade,18666.5,6,223998,405,0.18,405,0.18,-204,-0.09,3594,0.00
31,Exit long,2025-04-03 23:00,Exit Long,18618,6,224271,-855,-0.38,177,0.08,-855,-0.38,2739,0.00
31,Entry long,2025-04-03 20:15,Long trade,18689.25,6,224271,-855,-0.38,177,0.08,-855,-0.38,2739,0.00
32,Exit short,2025-04-08 13:45,Exit Short,17668.5,6,212436,414,0.19,414,0.19,-84,-0.04,3153,0.00
32,Entry short,2025-04-08 13:45,Short trade,17703,6,212436,414,0.19,414,0.19,-84,-0.04,3153,0.00
33,Exit short,2025-04-08 14:45,Exit Short,17521.25,6,209400,-855,-0.41,150,0.07,-855,-0.41,2298,0.00
33,Entry short,2025-04-08 14:45,Short trade,17450,6,209400,-855,-0.41,150,0.07,-855,-0.41,2298,0.00
34,Exit long,2025-04-08 22:15,Exit Long,17189.5,6,205872,402,0.20,402,0.20,-393,-0.19,2700,0.00
34,Entry long,2025-04-08 22:15,Long trade,17156,6,205872,402,0.20,402,0.20,-393,-0.19,2700,0.00
