Trade #,Type,Date and time,Signal,Price USD,Position size (qty),Position size (value),Net P&L USD,Net P&L %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative P&L USD,Cumulative P&L %
97,Entry short,2025-06-26 02:45,Short trade,22522.25,5,225222.5,-505,-0.22,5,0.00,-505,-0.22,11600,0.01
98,Exit short,2025-06-26 07:15,Close entry(s) order Short trade,22569.25,5,225635,-57.5,-0.03,222.5,0.10,-182.5,-0.08,11542.5,0.01
98,Entry short,2025-06-26 04:45,Short trade,22563.5,5,225635,-57.5,-0.03,222.5,0.10,-182.5,-0.08,11542.5,0.01
99,Exit short,2025-06-27 07:15,Close entry(s) order Short trade,22755.75,5,227350,-207.5,-0.09,120,0.05,-245,-0.11,11335,0.01
99,Entry short,2025-06-27 03:00,Short trade,22735,5,227350,-207.5,-0.09,120,0.05,-245,-0.11,11335,0.01
100,Exit short,2025-06-30 07:15,Close entry(s) order Short trade,22893.25,5,228847.5,-85,-0.04,57.5,0.03,-312.5,-0.14,11250,0.01
100,Entry short,2025-06-30 05:15,Short trade,22884.75,5,228847.5,-85,-0.04,57.5,0.03,-312.5,-0.14,11250,0.01
101,Exit long,2025-07-01 07:15,Close entry(s) order Long trade,22839.25,5,228352.5,40,0.02,232.5,0.10,-225,-0.10,11290,0.01
101,Entry long,2025-07-01 03:45,Long trade,22835.25,5,228352.5,40,0.02,232.5,0.10,-225,-0.10,11290,0.01
102,Exit long,2025-07-02 07:15,Close entry(s) order Long trade,22687.5,5,226932.5,-57.5,-0.03,112.5,0.05,-212.5,-0.09,11232.5,0.01
102,Entry long,2025-07-02 06:30,Long trade,22693.25,5,226932.5,-57.5,-0.03,112.5,0.05,-212.5,-0.09,11232.5,0.01
103,Exit short,2025-07-03 07:15,Close entry(s) order Short trade,22859.5,5,228872.5,277.5,0.12,572.5,0.25,-140,-0.06,11510,0.01
103,Entry short,2025-07-03 02:45,Short trade,22887.25,5,228872.5,277.5,0.12,572.5,0.25,-140,-0.06,11510,0.01
104,Exit long,2025-07-04 04:00,Exit Long,22935.25,5,229852.5,-500,-0.22,142.5,0.06,-500,-0.22,11010,0.01
104,Entry long,2025-07-04 03:00,Long trade,22985.25,5,229852.5,-500,-0.22,142.5,0.06,-500,-0.22,11010,0.01
105,Exit long,2025-07-04 06:45,Exit Long,22886.75,5,229362.5,-495,-0.22,357.5,0.16,-495,-0.22,10515,0.01
105,Entry long,2025-07-04 04:15,Long trade,22936.25,5,229362.5,-495,-0.22,357.5,0.16,-495,-0.22,10515,0.01
106,Exit short,2025-07-07 07:15,Close entry(s) order Short trade,22957.75,5,229800,222.5,0.10,240,0.10,-97.5,-0.04,10737.5,0.01
106,Entry short,2025-07-07 06:30,Short trade,22980,5,229800,222.5,0.10,240,0.10,-97.5,-0.04,10737.5,0.01
107,Exit short,2025-07-08 07:15,Close entry(s) order Short trade,22944.75,5,229402.5,-45,-0.02,342.5,0.15,-317.5,-0.14,10692.5,0.01
