Trade #,Type,Date and time,Signal,Price USD,Position size (qty),Position size (value),Net P&L USD,Net P&L %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative P&L USD,Cumulative P&L %
467,Entry long,2026-02-06 05:00,Long trade,6843,1,342150,-350,-0.10,12.5,0.00,-350,-0.10,11800,0.01
468,Exit long,2026-02-09 03:30,Exit Long,6956.75,1,348175,-337.5,-0.10,50,0.01,-337.5,-0.10,11462.5,0.01
468,Entry long,2026-02-09 03:15,Long trade,6963.5,1,348175,-337.5,-0.10,50,0.01,-337.5,-0.10,11462.5,0.01
469,Exit short,2026-02-09 05:00,Exit Short,6940,1,347200,200,0.06,200,0.06,-37.5,-0.01,11662.5,0.01
469,Entry short,2026-02-09 05:00,Short trade,6944,1,347200,200,0.06,200,0.06,-37.5,-0.01,11662.5,0.01
470,Exit long,2026-02-10 04:00,Exit Long,6990.5,1,349325,200,0.06,200,0.06,-275,-0.08,11862.5,0.01
470,Entry long,2026-02-10 03:15,Long trade,6986.5,1,349325,200,0.06,200,0.06,-275,-0.08,11862.5,0.01
471,Exit long,2026-02-10 04:45,Exit Long,6986.75,1,349700,-362.5,-0.10,0,0.00,-362.5,-0.10,11500,0.01
471,Entry long,2026-02-10 04:45,Long trade,6994,1,349700,-362.5,-0.10,0,0.00,-362.5,-0.10,11500,0.01
472,Exit short,2026-02-11 04:00,Exit Short,6976.5,1,348462.5,-362.5,-0.10,0,0.00,-362.5,-0.10,11137.5,0.01
472,Entry short,2026-02-11 03:30,Short trade,6969.25,1,348462.5,-362.5,-0.10,0,0.00,-362.5,-0.10,11137.5,0.01
473,Exit short,2026-02-11 05:00,Exit Short,6962,1,348300,200,0.06,200,0.06,0,0.00,11337.5,0.01
473,Entry short,2026-02-11 05:00,Short trade,6966,1,348300,200,0.06,200,0.06,0,0.00,11337.5,0.01
474,Exit long,2026-02-12 04:00,Exit Long,6985,1,349050,200,0.06,200,0.06,-312.5,-0.09,11537.5,0.01
474,Entry long,2026-02-12 03:15,Long trade,6981,1,349050,200,0.06,200,0.06,-312.5,-0.09,11537.5,0.01
475,Exit long,2026-02-12 05:00,Exit Long,6986,1,349112.5,187.5,0.05,187.5,0.05,-162.5,-0.05,11725,0.01
475,Entry long,2026-02-12 04:30,Long trade,6982.25,1,349112.5,187.5,0.05,187.5,0.05,-162.5,-0.05,11725,0.01
476,Exit short,2026-02-12 12:00,Exit Short,6880.75,1,344225,187.5,0.05,187.5,0.05,-237.5,-0.07,11912.5,0.01
476,Entry short,2026-02-12 12:00,Short trade,6884.5,1,344225,187.5,0.05,187.5,0.05,-237.5,-0.07,11912.5,0.01
477,Exit long,2026-02-13 05:30,Exit Long,6844.25,1,342575,-362.5,-0.11,150,0.04,-362.5,-0.11,11550,0.01
477,Entry long,2026-02-13 04:30,Long trade,6851.5,1,342575,-362.5,-0.11,150,0.04,-362.5,-0.11,11550,0.01
478,Exit long,2026-02-13 12:00,Exit Long,6886.25,1,344125,187.5,0.05,187.5,0.05,-137.5,-0.04,11737.5,0.01
478,Entry long,2026-02-13 12:00,Long trade,6882.5,1,344125,187.5,0.05,187.5,0.05,-137.5,-0.04,11737.5,0.01
479,Exit long,2026-02-13 12:30,Exit Long,6892.25,1,344437.5,175,0.05,175,0.05,-50,-0.01,11912.5,0.01
479,Entry long,2026-02-13 12:30,Long trade,6888.75,1,344437.5,175,0.05,175,0.05,-50,-0.01,11912.5,0.01
