Trade #,Type,Date and time,Signal,Price USD,Position size (qty),Position size (value),Net P&L USD,Net P&L %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative P&L USD,Cumulative P&L %
121,Exit short,2025-09-11 07:15,Close entry(s) order Short trade,6553.25,10,327325,-337.5,-0.10,112.5,0.03,-362.5,-0.11,12075,0.01
121,Entry short,2025-09-11 02:45,Short trade,6546.5,10,327325,-337.5,-0.10,112.5,0.03,-362.5,-0.11,12075,0.01
122,Exit long,2025-09-12 07:15,Close entry(s) order Long trade,6584.5,10,329237.5,-12.5,0.00,125,0.04,-437.5,-0.13,12062.5,0.01
122,Entry long,2025-09-12 03:45,Long trade,6584.75,10,329237.5,-12.5,0.00,125,0.04,-437.5,-0.13,12062.5,0.01
123,Exit short,2025-09-15 07:15,Close entry(s) order Short trade,6600.75,10,329937.5,-100,-0.03,625,0.19,-112.5,-0.03,11962.5,0.01
123,Entry short,2025-09-15 02:45,Short trade,6598.75,10,329937.5,-100,-0.03,625,0.19,-112.5,-0.03,11962.5,0.01
124,Exit short,2025-09-16 07:15,Close entry(s) order Short trade,6690.75,10,334387.5,-150,-0.04,12.5,0.00,-462.5,-0.14,11812.5,0.01
124,Entry short,2025-09-16 04:00,Short trade,6687.75,10,334387.5,-150,-0.04,12.5,0.00,-462.5,-0.14,11812.5,0.01
125,Exit short,2025-09-17 07:15,Close entry(s) order Short trade,6665.5,10,333600,325,0.10,912.5,0.27,-50,-0.01,12137.5,0.01
125,Entry short,2025-09-17 03:30,Short trade,6672,10,333600,325,0.10,912.5,0.27,-50,-0.01,12137.5,0.01
126,Exit short,2025-09-18 07:15,Close entry(s) order Short trade,6715,10,334612.5,-1137.5,-0.34,200,0.06,-1375,-0.41,11000,0.01
126,Entry short,2025-09-18 03:15,Short trade,6692.25,10,334612.5,-1137.5,-0.34,200,0.06,-1375,-0.41,11000,0.01
127,Exit long,2025-09-19 07:15,Close entry(s) order Long trade,6694.75,10,334200,537.5,0.16,750,0.22,-225,-0.07,11537.5,0.01
127,Entry long,2025-09-19 03:00,Long trade,6684,10,334200,537.5,0.16,750,0.22,-225,-0.07,11537.5,0.01
128,Exit long,2025-09-22 07:15,Close entry(s) order Long trade,6701.75,10,335550,-462.5,-0.14,100,0.03,-800,-0.24,11075,0.01
128,Entry long,2025-09-22 02:45,Long trade,6711,10,335550,-462.5,-0.14,100,0.03,-800,-0.24,11075,0.01
129,Exit short,2025-09-23 07:15,Close entry(s) order Short trade,6745,10,337700,450,0.13,500,0.15,-12.5,0.00,11525,0.01
129,Entry short,2025-09-23 04:30,Short trade,6754,10,337700,450,0.13,500,0.15,-12.5,0.00,11525,0.01
130,Exit short,2025-09-24 07:15,Close entry(s) order Short trade,6728.25,10,336275,-137.5,-0.04,500,0.15,-137.5,-0.04,11387.5,0.01
130,Entry short,2025-09-24 02:45,Short trade,6725.5,10,336275,-137.5,-0.04,500,0.15,-137.5,-0.04,11387.5,0.01
131,Exit long,2025-09-25 07:15,Close entry(s) order Long trade,6673.75,10,334575,-887.5,-0.27,287.5,0.09,-950,-0.28,10500,0.01
131,Entry long,2025-09-25 02:45,Long trade,6691.5,10,334575,-887.5,-0.27,287.5,0.09,-950,-0.28,10500,0.01
132,Exit short,2025-09-26 07:15,Close entry(s) order Short trade,6663.5,10,333500,325,0.10,662.5,0.20,-225,-0.07,10825,0.01
132,Entry short,2025-09-26 02:45,Short trade,6670,10,333500,325,0.10,662.5,0.20,-225,-0.07,10825,0.01
133,Exit short,2025-09-29 07:15,Close entry(s) order Short trade,6725.75,10,336175,-112.5,-0.03,325,0.10,-637.5,-0.19,10712.5,0.01
133,Entry short,2025-09-29 02:45,Short trade,6723.5,10,336175,-112.5,-0.03,325,0.10,-637.5,-0.19,10712.5,0.01
134,Exit long,2025-09-30 07:15,Close entry(s) order Long trade,6702,10,335125,-25,-0.01,162.5,0.05,-412.5,-0.12,10687.5,0.01
134,Entry long,2025-09-30 03:15,Long trade,6702.5,10,335125,-25,-0.01,162.5,0.05,-412.5,-0.12,10687.5,0.01
135,Exit long,2025-10-01 07:15,Close entry(s) order Long trade,6705.75,10,334887.5,400,0.12,450,0.13,-887.5,-0.27,11087.5,0.01
135,Entry long,2025-10-01 02:45,Long trade,6697.75,10,334887.5,400,0.12,450,0.13,-887.5,-0.27,11087.5,0.01
136,Exit short,2025-10-02 07:15,Close entry(s) order Short trade,6775.25,10,338662.5,-100,-0.03,387.5,0.11,-150,-0.04,10987.5,0.01
136,Entry short,2025-10-02 04:30,Short trade,6773.25,10,338662.5,-100,-0.03,387.5,0.11,-150,-0.04,10987.5,0.01
137,Exit short,2025-10-03 07:15,Close entry(s) order Short trade,6779.5,10,339362.5,387.5,0.11,450,0.13,-12.5,0.00,11375,0.01
137,Entry short,2025-10-03 06:00,Short trade,6787.25,10,339362.5,387.5,0.11,450,0.13,-12.5,0.00,11375,0.01
138,Exit short,2025-10-06 07:15,Close entry(s) order Short trade,6786,10,339162.5,-137.5,-0.04,25,0.01,-525,-0.15,11237.5,0.01
138,Entry short,2025-10-06 05:15,Short trade,6783.25,10,339162.5,-137.5,-0.04,25,0.01,-525,-0.15,11237.5,0.01
