Trade #,Type,Date and time,Signal,Price USD,Position size (qty),Position size (value),Net P&L USD,Net P&L %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative P&L USD,Cumulative P&L %
267,Entry long,2025-05-06 06:00,Long trade,41073,2,410730,-430,-0.10,850,0.21,-430,-0.10,21170,0.02
268,Exit short,2025-05-08 08:30,Exit Short,41463,2,415610,980,0.24,980,0.24,-190,-0.05,22150,0.02
268,Entry short,2025-05-08 07:30,Short trade,41561,2,415610,980,0.24,980,0.24,-190,-0.05,22150,0.02
269,Exit short,2025-05-12 03:45,Exit Short,42091,2,421980,1070,0.25,1070,0.25,-100,-0.02,23220,0.02
269,Entry short,2025-05-12 03:45,Short trade,42198,2,421980,1070,0.25,1070,0.25,-100,-0.02,23220,0.02
270,Exit short,2025-05-13 06:30,Exit Short,42349,2,424480,990,0.23,990,0.23,-30,-0.01,24210,0.02
270,Entry short,2025-05-13 06:30,Short trade,42448,2,424480,990,0.23,990,0.23,-30,-0.01,24210,0.02
271,Exit short,2025-05-16 04:15,Exit Short,42526,2,424820,-440,-0.10,40,0.01,-440,-0.10,23770,0.02
271,Entry short,2025-05-16 04:00,Short trade,42482,2,424820,-440,-0.10,40,0.01,-440,-0.10,23770,0.02
272,Exit short,2025-05-16 09:15,Close entry(s) order Short trade,42496,2,425240,280,0.07,480,0.11,-370,-0.09,24050,0.02
272,Entry short,2025-05-16 06:00,Short trade,42524,2,425240,280,0.07,480,0.11,-370,-0.09,24050,0.02
273,Exit long,2025-05-19 06:45,Exit Long,42449,2,423510,980,0.23,980,0.23,-140,-0.03,25030,0.03
273,Entry long,2025-05-19 04:00,Long trade,42351,2,423510,980,0.23,980,0.23,-140,-0.03,25030,0.03
274,Exit short,2025-05-19 09:15,Close entry(s) order Short trade,42451,2,424780,270,0.06,550,0.13,-380,-0.09,25300,0.03
274,Entry short,2025-05-19 08:30,Short trade,42478,2,424780,270,0.06,550,0.13,-380,-0.09,25300,0.03
275,Exit long,2025-05-21 08:00,Exit Long,42500,2,424000,1000,0.24,1000,0.24,-220,-0.05,26300,0.03
275,Entry long,2025-05-21 07:00,Long trade,42400,2,424000,1000,0.24,1000,0.24,-220,-0.05,26300,0.03
276,Exit long,2025-05-22 08:45,Exit Long,41831,2,417320,990,0.24,990,0.24,-380,-0.09,27290,0.03
276,Entry long,2025-05-22 08:00,Long trade,41732,2,417320,990,0.24,990,0.24,-380,-0.09,27290,0.03
277,Exit long,2025-05-23 05:45,Exit Long,41910,2,418090,1010,0.24,1010,0.24,0,0.00,28300,0.03
277,Entry long,2025-05-23 05:30,Long trade,41809,2,418090,1010,0.24,1010,0.24,0,0.00,28300,0.03
278,Exit long,2025-05-23 07:45,Exit Long,41508,2,415480,-400,-0.10,50,0.01,-400,-0.10,27900,0.03
278,Entry long,2025-05-23 07:45,Long trade,41548,2,415480,-400,-0.10,50,0.01,-400,-0.10,27900,0.03
279,Exit long,2025-05-23 08:15,Exit Long,41403,2,413050,980,0.24,980,0.24,-60,-0.01,28880,0.03
279,Entry long,2025-05-23 08:15,Long trade,41305,2,413050,980,0.24,980,0.24,-60,-0.01,28880,0.03
280,Exit short,2025-05-26 09:15,Close entry(s) order Short trade,42126,2,421450,190,0.05,580,0.14,-280,-0.07,29070,0.03
280,Entry short,2025-05-26 04:00,Short trade,42145,2,421450,190,0.05,580,0.14,-280,-0.07,29070,0.03
281,Exit short,2025-05-27 07:30,Exit Short,42239,2,421930,-460,-0.11,190,0.05,-460,-0.11,28610,0.03
281,Entry short,2025-05-27 07:00,Short trade,42193,2,421930,-460,-0.11,190,0.05,-460,-0.11,28610,0.03
282,Exit long,2025-06-02 03:30,Exit Long,42083,2,419840,990,0.24,990,0.24,-60,-0.01,29600,0.03
282,Entry long,2025-06-02 03:30,Long trade,41984,2,419840,990,0.24,990,0.24,-60,-0.01,29600,0.03
283,Exit long,2025-06-03 07:15,Exit Long,42253,2,421520,1010,0.24,1010,0.24,-280,-0.07,30610,0.03
283,Entry long,2025-06-03 03:45,Long trade,42152,2,421520,1010,0.24,1010,0.24,-280,-0.07,30610,0.03
284,Exit short,2025-06-04 08:15,Exit Short,42568,2,426620,940,0.22,940,0.22,-190,-0.04,31550,0.03
284,Entry short,2025-06-04 04:30,Short trade,42662,2,426620,940,0.22,940,0.22,-190,-0.04,31550,0.03
285,Exit short,2025-06-05 08:30,Exit Short,42473,2,425740,1010,0.24,1010,0.24,-350,-0.08,32560,0.03
285,Entry short,2025-06-05 04:15,Short trade,42574,2,425740,1010,0.24,1010,0.24,-350,-0.08,32560,0.03
286,Exit short,2025-06-06 08:30,Exit Short,42586,2,425450,-410,-0.10,910,0.21,-410,-0.10,32150,0.03
286,Entry short,2025-06-06 03:30,Short trade,42545,2,425450,-410,-0.10,910,0.21,-410,-0.10,32150,0.03
287,Exit long,2025-06-10 04:00,Exit Long,42709,2,427540,-450,-0.11,40,0.01,-450,-0.11,31700,0.03
287,Entry long,2025-06-10 04:00,Long trade,42754,2,427540,-450,-0.11,40,0.01,-450,-0.11,31700,0.03
288,Exit long,2025-06-10 08:00,Exit Long,42819,2,427220,970,0.23,970,0.23,-50,-0.01,32670,0.03
288,Entry long,2025-06-10 04:30,Long trade,42722,2,427220,970,0.23,970,0.23,-50,-0.01,32670,0.03
289,Exit short,2025-06-11 09:15,Close entry(s) order Short trade,42952,2,429680,160,0.04,420,0.10,-170,-0.04,32830,0.03
289,Entry short,2025-06-11 09:00,Short trade,42968,2,429680,160,0.04,420,0.10,-170,-0.04,32830,0.03
290,Exit long,2025-06-12 05:15,Exit Long,42641,2,426900,-490,-0.11,170,0.04,-490,-0.11,32340,0.03
290,Entry long,2025-06-12 05:00,Long trade,42690,2,426900,-490,-0.11,170,0.04,-490,-0.11,32340,0.03
291,Exit long,2025-06-12 07:30,Exit Long,42590,2,426340,-440,-0.10,270,0.06,-440,-0.10,31900,0.03
291,Entry long,2025-06-12 07:00,Long trade,42634,2,426340,-440,-0.10,270,0.06,-440,-0.10,31900,0.03
292,Exit short,2025-06-16 04:30,Exit Short,42723,2,426780,-450,-0.11,60,0.01,-450,-0.11,31450,0.03
292,Entry short,2025-06-16 04:15,Short trade,42678,2,426780,-450,-0.11,60,0.01,-450,-0.11,31450,0.03
293,Exit short,2025-06-18 03:30,Exit Short,42644,2,426020,-420,-0.10,40,0.01,-420,-0.10,31030,0.03
293,Entry short,2025-06-18 03:00,Short trade,42602,2,426020,-420,-0.10,40,0.01,-420,-0.10,31030,0.03
294,Exit short,2025-06-18 05:00,Exit Short,42670,2,426280,-420,-0.10,510,0.12,-420,-0.10,30610,0.03
294,Entry short,2025-06-18 04:00,Short trade,42628,2,426280,-420,-0.10,510,0.12,-420,-0.10,30610,0.03
295,Exit long,2025-06-19 07:00,Exit Long,42293,2,423390,-460,-0.11,440,0.10,-460,-0.11,30150,0.03
295,Entry long,2025-06-19 04:30,Long trade,42339,2,423390,-460,-0.11,440,0.10,-460,-0.11,30150,0.03
296,Exit long,2025-06-19 09:15,Close entry(s) order Long trade,42236,2,422430,-70,-0.02,20,0.00,-420,-0.10,30080,0.03
296,Entry long,2025-06-19 08:45,Long trade,42243,2,422430,-70,-0.02,20,0.00,-420,-0.10,30080,0.03
297,Exit short,2025-06-20 04:45,Exit Short,42395,2,424970,1020,0.24,1020,0.24,-70,-0.02,31100,0.03
297,Entry short,2025-06-20 04:15,Short trade,42497,2,424970,1020,0.24,1020,0.24,-70,-0.02,31100,0.03
298,Exit short,2025-06-23 03:45,Exit Short,42548,2,424980,-500,-0.12,530,0.12,-500,-0.12,30600,0.03
298,Entry short,2025-06-23 03:15,Short trade,42498,2,424980,-500,-0.12,530,0.12,-500,-0.12,30600,0.03
299,Exit short,2025-06-23 07:15,Exit Short,42448,2,425510,1030,0.24,1030,0.24,-380,-0.09,31630,0.03
299,Entry short,2025-06-23 05:15,Short trade,42551,2,425510,1030,0.24,1030,0.24,-380,-0.09,31630,0.03
300,Exit short,2025-06-24 08:30,Exit Short,43131,2,432320,1010,0.23,1010,0.23,-270,-0.06,32640,0.03
300,Entry short,2025-06-24 03:30,Short trade,43232,2,432320,1010,0.23,1010,0.23,-270,-0.06,32640,0.03
301,Exit short,2025-06-26 04:30,Exit Short,43428,2,433860,-420,-0.10,110,0.03,-420,-0.10,32220,0.03
301,Entry short,2025-06-26 03:45,Short trade,43386,2,433860,-420,-0.10,110,0.03,-420,-0.10,32220,0.03
302,Exit short,2025-06-26 09:15,Close entry(s) order Short trade,43409,2,434040,-50,-0.01,530,0.12,-390,-0.09,32170,0.03
302,Entry short,2025-06-26 05:00,Short trade,43404,2,434040,-50,-0.01,530,0.12,-390,-0.09,32170,0.03
303,Exit short,2025-06-27 09:15,Close entry(s) order Short trade,43834,2,438480,140,0.03,400,0.09,-440,-0.10,32310,0.03
303,Entry short,2025-06-27 03:15,Short trade,43848,2,438480,140,0.03,400,0.09,-440,-0.10,32310,0.03
