Trade #,Type,Date and time,Signal,Price USD,Position size (qty),Position size (value),Net P&L USD,Net P&L %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative P&L USD,Cumulative P&L %
113,Entry short,2025-09-18 06:30,Short trade,46677,2,466770,850,0.18,850,0.18,-250,-0.05,20360,3.70
114,Exit long,2025-09-22 03:15,Exit Long,46481,2,465180,-370,-0.08,10,0.00,-370,-0.08,19990,3.63
114,Entry long,2025-09-22 03:15,Long trade,46518,2,465180,-370,-0.08,10,0.00,-370,-0.08,19990,3.63
115,Exit long,2025-09-22 07:30,Exit Long,46468,2,465080,-400,-0.09,450,0.10,-400,-0.09,19590,3.56
115,Entry long,2025-09-22 04:00,Long trade,46508,2,465080,-400,-0.09,450,0.10,-400,-0.09,19590,3.56
116,Exit short,2025-09-24 09:15,Close entry(s) order Short trade,46675,2,467010,260,0.06,260,0.06,-210,-0.04,19850,3.61
116,Entry short,2025-09-24 08:30,Short trade,46701,2,467010,260,0.06,260,0.06,-210,-0.04,19850,3.61
117,Exit long,2025-09-25 07:00,Exit Long,46406,2,464440,-380,-0.08,490,0.11,-380,-0.08,19470,3.54
117,Entry long,2025-09-25 03:30,Long trade,46444,2,464440,-380,-0.08,490,0.11,-380,-0.08,19470,3.54
118,Exit long,2025-09-25 08:30,Exit Long,46348,2,463880,-400,-0.09,280,0.06,-400,-0.09,19070,3.47
118,Entry long,2025-09-25 08:15,Long trade,46388,2,463880,-400,-0.09,280,0.06,-400,-0.09,19070,3.47
119,Exit short,2025-09-29 03:30,Exit Short,46743,2,467060,-370,-0.08,160,0.03,-370,-0.08,18700,3.40
119,Entry short,2025-09-29 03:15,Short trade,46706,2,467060,-370,-0.08,160,0.03,-370,-0.08,18700,3.40
120,Exit short,2025-09-29 05:30,Exit Short,46756,2,467170,-390,-0.08,300,0.06,-390,-0.08,18310,3.33
120,Entry short,2025-09-29 04:00,Short trade,46717,2,467170,-390,-0.08,300,0.06,-390,-0.08,18310,3.33
121,Exit long,2025-09-30 04:00,Exit Long,46494,2,465350,-410,-0.09,20,0.00,-410,-0.09,17900,3.25
121,Entry long,2025-09-30 04:00,Long trade,46535,2,465350,-410,-0.09,20,0.00,-410,-0.09,17900,3.25
122,Exit long,2025-09-30 08:30,Exit Long,46565,2,464790,860,0.19,860,0.19,-230,-0.05,18760,3.41
122,Entry long,2025-09-30 06:15,Long trade,46479,2,464790,860,0.19,860,0.19,-230,-0.05,18760,3.41
123,Exit short,2025-10-03 09:15,Close entry(s) order Short trade,46843,2,469160,730,0.16,790,0.17,-350,-0.07,19490,3.54
123,Entry short,2025-10-03 04:00,Short trade,46916,2,469160,730,0.16,790,0.17,-350,-0.07,19490,3.54
124,Exit long,2025-10-10 08:15,Exit Long,46688,2,466010,870,0.19,870,0.19,-30,-0.01,20360,3.70
124,Entry long,2025-10-10 06:00,Long trade,46601,2,466010,870,0.19,870,0.19,-30,-0.01,20360,3.70
125,Exit short,2025-10-13 07:00,Exit Short,46075,2,461640,890,0.19,890,0.19,-280,-0.06,21250,3.86
125,Entry short,2025-10-13 04:30,Short trade,46164,2,461640,890,0.19,890,0.19,-280,-0.06,21250,3.86
126,Exit short,2025-10-15 04:00,Exit Short,46665,2,466230,-420,-0.09,250,0.05,-420,-0.09,20830,3.79
126,Entry short,2025-10-15 03:00,Short trade,46623,2,466230,-420,-0.09,250,0.05,-420,-0.09,20830,3.79
127,Exit short,2025-10-15 05:00,Exit Short,46686,2,466480,-380,-0.08,290,0.06,-380,-0.08,20450,3.72
127,Entry short,2025-10-15 04:30,Short trade,46648,2,466480,-380,-0.08,290,0.06,-380,-0.08,20450,3.72
128,Exit short,2025-10-16 03:45,Exit Short,46598,2,465600,-380,-0.08,530,0.11,-380,-0.08,20070,3.65
128,Entry short,2025-10-16 03:00,Short trade,46560,2,465600,-380,-0.08,530,0.11,-380,-0.08,20070,3.65
129,Exit short,2025-10-16 05:00,Exit Short,46602,2,465660,-360,-0.08,120,0.03,-360,-0.08,19710,3.58
129,Entry short,2025-10-16 04:30,Short trade,46566,2,465660,-360,-0.08,120,0.03,-360,-0.08,19710,3.58
130,Exit long,2025-10-17 04:00,Exit Long,45673,2,457140,-410,-0.09,220,0.05,-410,-0.09,19300,3.51
130,Entry long,2025-10-17 04:00,Long trade,45714,2,457140,-410,-0.09,220,0.05,-410,-0.09,19300,3.51
131,Exit long,2025-10-17 04:30,Exit Long,45746,2,456570,890,0.19,890,0.19,-200,-0.04,20190,3.67
131,Entry long,2025-10-17 04:15,Long trade,45657,2,456570,890,0.19,890,0.19,-200,-0.04,20190,3.67
132,Exit short,2025-10-17 08:00,Exit Short,46143,2,461020,-410,-0.09,410,0.09,-410,-0.09,19780,3.60
132,Entry short,2025-10-17 07:30,Short trade,46102,2,461020,-410,-0.09,410,0.09,-410,-0.09,19780,3.60
133,Exit short,2025-10-20 06:45,Exit Short,46453,2,465430,900,0.19,900,0.19,0,0.00,20680,3.76
133,Entry short,2025-10-20 04:00,Short trade,46543,2,465430,900,0.19,900,0.19,0,0.00,20680,3.76
134,Exit short,2025-10-21 09:15,Close entry(s) order Short trade,46888,2,469230,350,0.07,490,0.10,-210,-0.04,21030,3.82
134,Entry short,2025-10-21 07:45,Short trade,46923,2,469230,350,0.07,490,0.10,-210,-0.04,21030,3.82
135,Exit short,2025-10-24 04:00,Exit Short,46913,2,470010,880,0.19,880,0.19,-80,-0.02,21910,3.98
135,Entry short,2025-10-24 03:15,Short trade,47001,2,470010,880,0.19,880,0.19,-80,-0.02,21910,3.98
136,Exit short,2025-10-24 09:15,Close entry(s) order Short trade,47139,2,471250,-140,-0.03,160,0.03,-220,-0.05,21770,3.96
136,Entry short,2025-10-24 08:45,Short trade,47125,2,471250,-140,-0.03,160,0.03,-220,-0.05,21770,3.96
137,Exit long,2025-10-27 09:30,Exit Long,47693,2,476050,880,0.18,880,0.18,-120,-0.03,22650,4.12
137,Entry long,2025-10-27 07:45,Long trade,47605,2,476050,880,0.18,880,0.18,-120,-0.03,22650,4.12
138,Exit short,2025-10-28 07:00,Exit Short,47816,2,477770,-390,-0.08,290,0.06,-390,-0.08,22260,4.05
138,Entry short,2025-10-28 06:15,Short trade,47777,2,477770,-390,-0.08,290,0.06,-390,-0.08,22260,4.05
139,Exit short,2025-10-28 09:45,Exit Short,47928,2,478880,-400,-0.08,330,0.07,-400,-0.08,21860,3.97
139,Entry short,2025-10-28 09:45,Short trade,47888,2,478880,-400,-0.08,330,0.07,-400,-0.08,21860,3.97
140,Exit short,2025-10-29 07:15,Exit Short,47977,2,479370,-400,-0.08,160,0.03,-400,-0.08,21460,3.90
140,Entry short,2025-10-29 06:45,Short trade,47937,2,479370,-400,-0.08,160,0.03,-400,-0.08,21460,3.90
141,Exit short,2025-10-29 08:45,Exit Short,48002,2,479600,-420,-0.09,230,0.05,-420,-0.09,21040,3.83
141,Entry short,2025-10-29 08:00,Short trade,47960,2,479600,-420,-0.09,230,0.05,-420,-0.09,21040,3.83
142,Exit long,2025-10-30 08:00,Exit Long,47630,2,476720,-420,-0.09,420,0.09,-420,-0.09,20620,3.75
142,Entry long,2025-10-30 06:15,Long trade,47672,2,476720,-420,-0.09,420,0.09,-420,-0.09,20620,3.75
143,Exit long,2025-10-30 09:00,Exit Long,47582,2,476220,-400,-0.08,250,0.05,-400,-0.08,20220,3.68
143,Entry long,2025-10-30 08:45,Long trade,47622,2,476220,-400,-0.08,250,0.05,-400,-0.08,20220,3.68
144,Exit short,2025-10-31 09:15,Exit Short,47681,2,477710,900,0.19,900,0.19,-370,-0.08,21120,3.84
144,Entry short,2025-10-31 08:15,Short trade,47771,2,477710,900,0.19,900,0.19,-370,-0.08,21120,3.84
145,Exit long,2025-11-03 04:15,Exit Long,47811,2,477240,870,0.18,870,0.18,-220,-0.05,21990,4.00
145,Entry long,2025-11-03 03:15,Long trade,47724,2,477240,870,0.18,870,0.18,-220,-0.05,21990,4.00
146,Exit long,2025-11-03 09:15,Close entry(s) order Long trade,47709,2,476910,180,0.04,450,0.09,-100,-0.02,22170,4.03
146,Entry long,2025-11-03 08:45,Long trade,47691,2,476910,180,0.04,450,0.09,-100,-0.02,22170,4.03
147,Exit long,2025-11-04 04:15,Exit Long,47078,2,471150,-370,-0.08,240,0.05,-370,-0.08,21800,3.96
147,Entry long,2025-11-04 03:30,Long trade,47115,2,471150,-370,-0.08,240,0.05,-370,-0.08,21800,3.96
148,Exit long,2025-11-04 06:15,Exit Long,47148,2,470590,890,0.19,890,0.19,0,0.00,22690,4.13
148,Entry long,2025-11-04 05:30,Long trade,47059,2,470590,890,0.19,890,0.19,0,0.00,22690,4.13
149,Exit long,2025-11-06 07:00,Exit Long,47451,2,473600,910,0.19,910,0.19,-110,-0.02,23600,4.29
149,Entry long,2025-11-06 04:00,Long trade,47360,2,473600,910,0.19,910,0.19,-110,-0.02,23600,4.29
