Trade #,Type,Date and time,Signal,Price USD,Position size (qty),Position size (value),Net P&L USD,Net P&L %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative P&L USD,Cumulative P&L %
296,Exit short,2025-10-17 04:15,Exit Short,6571.5,2,657550,400,0.06,400,0.06,0,0.00,21350,0.02
296,Entry short,2025-10-17 04:15,Short trade,6575.5,2,657550,400,0.06,400,0.06,0,0.00,21350,0.02
297,Exit long,2025-10-17 12:15,Exit Long,6691,2,668725,375,0.06,375,0.06,-475,-0.07,21725,0.02
297,Entry long,2025-10-17 12:15,Long trade,6687.25,2,668725,375,0.06,375,0.06,-475,-0.07,21725,0.02
298,Exit long,2025-10-17 12:30,Exit Long,6695.25,2,669150,375,0.06,375,0.06,0,0.00,22100,0.02
298,Entry long,2025-10-17 12:30,Long trade,6691.5,2,669150,375,0.06,375,0.06,0,0.00,22100,0.02
299,Exit long,2025-10-20 04:00,Exit Long,6727,2,673425,-725,-0.11,50,0.01,-725,-0.11,21375,0.02
299,Entry long,2025-10-20 03:45,Long trade,6734.25,2,673425,-725,-0.11,50,0.01,-725,-0.11,21375,0.02
300,Exit short,2025-10-20 05:45,Exit Short,6718.5,2,672225,375,0.06,375,0.06,-350,-0.05,21750,0.02
300,Entry short,2025-10-20 05:15,Short trade,6722.25,2,672225,375,0.06,375,0.06,-350,-0.05,21750,0.02
301,Exit long,2025-10-21 13:00,Exit Long,6778.5,2,677475,375,0.06,375,0.06,0,0.00,22125,0.02
301,Entry long,2025-10-21 13:00,Long trade,6774.75,2,677475,375,0.06,375,0.06,0,0.00,22125,0.02
302,Exit short,2025-10-22 05:00,Exit Short,6771,2,677500,400,0.06,400,0.06,-200,-0.03,22525,0.02
302,Entry short,2025-10-22 04:30,Short trade,6775,2,677500,400,0.06,400,0.06,-200,-0.03,22525,0.02
303,Exit short,2025-10-22 06:30,Exit Short,6782.25,2,677500,-725,-0.11,200,0.03,-725,-0.11,21800,0.02
303,Entry short,2025-10-22 05:30,Short trade,6775,2,677500,-725,-0.11,200,0.03,-725,-0.11,21800,0.02
304,Exit short,2025-10-22 12:30,Exit Short,6730.75,2,673425,350,0.05,350,0.05,-525,-0.08,22150,0.02
304,Entry short,2025-10-22 12:30,Short trade,6734.25,2,673425,350,0.05,350,0.05,-525,-0.08,22150,0.02
305,Exit long,2025-10-23 03:15,Exit Long,6742.75,2,675000,-725,-0.11,100,0.01,-725,-0.11,21425,0.02
305,Entry long,2025-10-23 03:15,Long trade,6750,2,675000,-725,-0.11,100,0.01,-725,-0.11,21425,0.02
306,Exit short,2025-10-23 05:45,Exit Short,6732.5,2,673650,400,0.06,400,0.06,0,0.00,21825,0.02
306,Entry short,2025-10-23 05:45,Short trade,6736.5,2,673650,400,0.06,400,0.06,0,0.00,21825,0.02
307,Exit long,2025-10-24 08:30,Exit Long,6801,2,679750,350,0.05,350,0.05,-500,-0.07,22175,0.02
307,Entry long,2025-10-24 05:45,Long trade,6797.5,2,679750,350,0.05,350,0.05,-500,-0.07,22175,0.02
308,Exit long,2025-10-27 14:30,Exit Long,6897.5,2,689375,375,0.05,375,0.05,-600,-0.09,22550,0.02
308,Entry long,2025-10-27 13:00,Long trade,6893.75,2,689375,375,0.05,375,0.05,-600,-0.09,22550,0.02
309,Exit short,2025-10-28 07:15,Exit Short,6910.75,2,690375,-700,-0.10,225,0.03,-700,-0.10,21850,0.02
309,Entry short,2025-10-28 04:00,Short trade,6903.75,2,690375,-700,-0.10,225,0.03,-700,-0.10,21850,0.02
310,Exit long,2025-10-28 13:45,Exit Long,6931,2,692700,400,0.06,400,0.06,-300,-0.04,22250,0.02
310,Entry long,2025-10-28 13:15,Long trade,6927,2,692700,400,0.06,400,0.06,-300,-0.04,22250,0.02
311,Exit long,2025-10-29 04:15,Exit Long,6948.75,2,694475,400,0.06,400,0.06,-125,-0.02,22650,0.02
311,Entry long,2025-10-29 04:15,Long trade,6944.75,2,694475,400,0.06,400,0.06,-125,-0.02,22650,0.02
312,Exit short,2025-10-29 06:45,Exit Short,6941,2,693375,-725,-0.10,125,0.02,-725,-0.10,21925,0.02
312,Entry short,2025-10-29 05:45,Short trade,6933.75,2,693375,-725,-0.10,125,0.02,-725,-0.10,21925,0.02
313,Exit short,2025-10-30 05:30,Exit Short,6912.5,2,691625,375,0.05,375,0.05,-150,-0.02,22300,0.02
313,Entry short,2025-10-30 05:30,Short trade,6916.25,2,691625,375,0.05,375,0.05,-150,-0.02,22300,0.02
314,Exit short,2025-10-30 06:45,Exit Short,6918.5,2,691150,-700,-0.10,275,0.04,-700,-0.10,21600,0.02
314,Entry short,2025-10-30 06:15,Short trade,6911.5,2,691150,-700,-0.10,275,0.04,-700,-0.10,21600,0.02
315,Exit long,2025-10-31 04:45,Exit Long,6901.25,2,689750,375,0.05,375,0.05,-125,-0.02,21975,0.02
315,Entry long,2025-10-31 04:15,Long trade,6897.5,2,689750,375,0.05,375,0.05,-125,-0.02,21975,0.02
316,Exit short,2025-10-31 13:15,Exit Short,6846.75,2,685025,350,0.05,350,0.05,-225,-0.03,22325,0.02
316,Entry short,2025-10-31 13:15,Short trade,6850.25,2,685025,350,0.05,350,0.05,-225,-0.03,22325,0.02
317,Exit short,2025-10-31 13:30,Exit Short,6845.5,2,684950,400,0.06,400,0.06,0,0.00,22725,0.02
317,Entry short,2025-10-31 13:30,Short trade,6849.5,2,684950,400,0.06,400,0.06,0,0.00,22725,0.02
318,Exit short,2025-11-03 03:15,Exit Short,6883.25,2,687600,-725,-0.11,275,0.04,-725,-0.11,22000,0.02
318,Entry short,2025-11-03 03:00,Short trade,6876,2,687600,-725,-0.11,275,0.04,-725,-0.11,22000,0.02
319,Exit long,2025-11-03 05:30,Exit Long,6898.5,2,689500,350,0.05,350,0.05,-175,-0.03,22350,0.02
319,Entry long,2025-11-03 05:00,Long trade,6895,2,689500,350,0.05,350,0.05,-175,-0.03,22350,0.02
320,Exit short,2025-11-04 05:15,Exit Short,6801.5,2,679425,-725,-0.11,250,0.04,-725,-0.11,21625,0.02
320,Entry short,2025-11-04 05:15,Short trade,6794.25,2,679425,-725,-0.11,250,0.04,-725,-0.11,21625,0.02
321,Exit short,2025-11-05 05:45,Exit Short,6786.25,2,678975,350,0.05,350,0.05,-100,-0.01,21975,0.02
321,Entry short,2025-11-05 05:30,Short trade,6789.75,2,678975,350,0.05,350,0.05,-100,-0.01,21975,0.02
322,Exit long,2025-11-05 11:45,Exit Long,6843,2,683900,400,0.06,400,0.06,-125,-0.02,22375,0.02
