Trade #,Type,Date and time,Signal,Price USD,Position size (qty),Position size (value),Net P&L USD,Net P&L %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative P&L USD,Cumulative P&L %
264,Entry long,2026-03-06 04:30,Long trade,47922,2,479220,-510,-0.11,10,0.00,-510,-0.11,20990,0.02
265,Exit long,2026-03-06 05:45,Exit Long,47779,2,477570,220,0.05,220,0.05,0,0.00,21210,0.02
265,Entry long,2026-03-06 05:45,Long trade,47757,2,477570,220,0.05,220,0.05,0,0.00,21210,0.02
266,Exit long,2026-03-06 07:15,Exit Long,47739,2,477130,260,0.05,260,0.05,-240,-0.05,21470,0.02
266,Entry long,2026-03-06 07:15,Long trade,47713,2,477130,260,0.05,260,0.05,-240,-0.05,21470,0.02
267,Exit short,2026-03-09 04:00,Exit Short,46797,2,468320,350,0.07,350,0.07,-330,-0.07,21820,0.02
267,Entry short,2026-03-09 04:00,Short trade,46832,2,468320,350,0.07,350,0.07,-330,-0.07,21820,0.02
268,Exit short,2026-03-09 05:30,Exit Short,46899,2,469200,210,0.04,210,0.04,0,0.00,22030,0.02
268,Entry short,2026-03-09 05:30,Short trade,46920,2,469200,210,0.04,210,0.04,0,0.00,22030,0.02
269,Exit short,2026-03-09 07:30,Exit Short,47056,2,470760,200,0.04,200,0.04,-100,-0.02,22230,0.02
269,Entry short,2026-03-09 07:30,Short trade,47076,2,470760,200,0.04,200,0.04,-100,-0.02,22230,0.02
