Trade #,Type,Date and time,Signal,Price USD,Position size (qty),Position size (value),Net P&L USD,Net P&L %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative P&L USD,Cumulative P&L %
120,Entry long,2025-07-18 10:00,Long trade,6344.75,2,634475,825,0.13,825,0.13,-650,-0.10,10050,0.01
121,Exit short,2025-07-18 10:15,Exit Short,6331.25,2,633925,800,0.13,800,0.13,-150,-0.02,10850,0.01
121,Entry short,2025-07-18 10:15,Short trade,6339.25,2,633925,800,0.13,800,0.13,-150,-0.02,10850,0.01
122,Exit short,2025-07-21 09:30,Exit Short,6351.75,2,634025,-1150,-0.18,0,0.00,-1150,-0.18,9700,0.01
122,Entry short,2025-07-21 09:15,Short trade,6340.25,2,634025,-1150,-0.18,0,0.00,-1150,-0.18,9700,0.01
123,Exit short,2025-07-22 10:30,Exit Short,6337.25,2,632600,-1125,-0.18,675,0.11,-1125,-0.18,8575,0.01
123,Entry short,2025-07-22 10:00,Short trade,6326,2,632600,-1125,-0.18,675,0.11,-1125,-0.18,8575,0.01
124,Exit long,2025-07-24 10:15,Close entry(s) order Long trade,6399.25,2,640700,-775,-0.12,275,0.04,-875,-0.14,7800,0.01
124,Entry long,2025-07-24 10:00,Long trade,6407,2,640700,-775,-0.12,275,0.04,-875,-0.14,7800,0.01
125,Exit short,2025-07-25 10:45,Close entry(s) order Short trade,6414,2,640375,-1025,-0.16,125,0.02,-1050,-0.16,6775,0.01
125,Entry short,2025-07-25 09:15,Short trade,6403.75,2,640375,-1025,-0.16,125,0.02,-1050,-0.16,6775,0.01
126,Exit short,2025-07-28 11:15,Exit Short,6423.5,2,643150,800,0.12,800,0.12,-275,-0.04,7575,0.01
126,Entry short,2025-07-28 09:15,Short trade,6431.5,2,643150,800,0.12,800,0.12,-275,-0.04,7575,0.01
127,Exit short,2025-07-28 13:45,Close entry(s) order Short trade,6420.5,2,641675,-375,-0.06,50,0.01,-425,-0.07,7200,0.01
127,Entry short,2025-07-28 13:30,Short trade,6416.75,2,641675,-375,-0.06,50,0.01,-425,-0.07,7200,0.01
128,Exit short,2025-07-29 09:45,Exit Short,6426.5,2,643450,800,0.12,800,0.12,-550,-0.09,8000,0.01
128,Entry short,2025-07-29 09:15,Short trade,6434.5,2,643450,800,0.12,800,0.12,-550,-0.09,8000,0.01
129,Exit short,2025-07-29 11:00,Close entry(s) order Short trade,6420.25,2,642525,500,0.08,700,0.11,-125,-0.02,8500,0.01
129,Entry short,2025-07-29 10:45,Short trade,6425.25,2,642525,500,0.08,700,0.11,-125,-0.02,8500,0.01
130,Exit short,2025-07-31 09:30,Exit Short,6438.75,2,644675,800,0.12,800,0.12,-175,-0.03,9300,0.01
130,Entry short,2025-07-31 09:30,Short trade,6446.75,2,644675,800,0.12,800,0.12,-175,-0.03,9300,0.01
131,Exit short,2025-07-31 09:45,Exit Short,6444.25,2,643325,-1100,-0.17,575,0.09,-1100,-0.17,8200,0.01
131,Entry short,2025-07-31 09:45,Short trade,6433.25,2,643325,-1100,-0.17,575,0.09,-1100,-0.17,8200,0.01
132,Exit short,2025-08-01 09:30,Exit Short,6302.75,2,631100,825,0.13,825,0.13,-50,-0.01,9025,0.01
132,Entry short,2025-08-01 09:30,Short trade,6311,2,631100,825,0.13,825,0.13,-50,-0.01,9025,0.01
133,Exit short,2025-08-01 09:45,Exit Short,6262.5,2,627050,800,0.13,800,0.13,-300,-0.05,9825,0.01
133,Entry short,2025-08-01 09:45,Short trade,6270.5,2,627050,800,0.13,800,0.13,-300,-0.05,9825,0.01
134,Exit long,2025-08-04 10:45,Exit Long,6344.75,2,633700,775,0.12,775,0.12,-750,-0.12,10600,0.01
134,Entry long,2025-08-04 10:00,Long trade,6337,2,633700,775,0.12,775,0.12,-750,-0.12,10600,0.01
135,Exit long,2025-08-04 11:45,Exit Long,6347,2,633875,825,0.13,825,0.13,-625,-0.10,11425,0.01
135,Entry long,2025-08-04 11:00,Long trade,6338.75,2,633875,825,0.13,825,0.13,-625,-0.10,11425,0.01
136,Exit short,2025-08-05 10:00,Exit Short,6352.75,2,636050,775,0.12,775,0.12,-1125,-0.18,12200,0.01
136,Entry short,2025-08-05 09:15,Short trade,6360.5,2,636050,775,0.12,775,0.12,-1125,-0.18,12200,0.01
137,Exit short,2025-08-05 10:15,Exit Short,6341.25,2,634925,800,0.13,800,0.13,-275,-0.04,13000,0.01
