Trade #,Type,Date and time,Signal,Price USD,Position size (qty),Position size (value),Net P&L USD,Net P&L %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative P&L USD,Cumulative P&L %
93,Entry long,2025-10-13 04:15,Long trade,1.1631,2,290775,-537.5,-0.18,200,0.07,-825,-0.28,16537.5,0.02
94,Exit long,2025-10-14 16:15,Close entry(s) order Long trade,1.1643,2,289662.5,1412.5,0.49,1725,0.60,0,0.00,17950,0.02
94,Entry long,2025-10-14 07:00,Long trade,1.15865,2,289662.5,1412.5,0.49,1725,0.60,0,0.00,17950,0.02
95,Exit long,2025-10-16 16:15,Close entry(s) order Long trade,1.17275,2,292087.5,1100,0.38,1212.5,0.42,-50,-0.02,19050,0.02
95,Entry long,2025-10-16 03:45,Long trade,1.16835,2,292087.5,1100,0.38,1212.5,0.42,-50,-0.02,19050,0.02
96,Exit long,2025-10-17 16:15,Close entry(s) order Long trade,1.17035,2,293287.5,-700,-0.24,350,0.12,-937.5,-0.32,18350,0.02
96,Entry long,2025-10-17 04:45,Long trade,1.17315,2,293287.5,-700,-0.24,350,0.12,-937.5,-0.32,18350,0.02
97,Exit long,2025-10-20 16:15,Close entry(s) order Long trade,1.1677,2,292212.5,-287.5,-0.10,300,0.10,-337.5,-0.12,18062.5,0.02
97,Entry long,2025-10-20 06:15,Long trade,1.16885,2,292212.5,-287.5,-0.10,300,0.10,-337.5,-0.12,18062.5,0.02
98,Exit long,2025-10-21 16:15,Close entry(s) order Long trade,1.1636,2,291175,-275,-0.09,362.5,0.12,-337.5,-0.12,17787.5,0.02
98,Entry long,2025-10-21 06:15,Long trade,1.1647,2,291175,-275,-0.09,362.5,0.12,-337.5,-0.12,17787.5,0.02
99,Exit long,2025-10-22 16:15,Close entry(s) order Long trade,1.16455,2,290425,712.5,0.25,1012.5,0.35,-125,-0.04,18500,0.02
