Trade #,Type,Date and time,Signal,Price USD,Position size (qty),Position size (value),Net P&L USD,Net P&L %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative P&L USD,Cumulative P&L %
83,Entry long,2025-07-11 07:15,Long trade,44612,2,446120,170,0.04,670,0.15,-100,-0.02,15430,0.02
84,Exit long,2025-07-14 03:45,Exit Long,44435,2,443340,1010,0.23,1010,0.23,-10,0.00,16440,0.02
84,Entry long,2025-07-14 03:30,Long trade,44334,2,443340,1010,0.23,1010,0.23,-10,0.00,16440,0.02
85,Exit long,2025-07-16 04:30,Exit Long,44241,2,441420,990,0.22,990,0.22,-10,0.00,17430,0.02
85,Entry long,2025-07-16 03:15,Long trade,44142,2,441420,990,0.22,990,0.22,-10,0.00,17430,0.02
86,Exit short,2025-07-18 09:15,Close entry(s) order Short trade,44812,2,448070,-50,-0.01,1000,0.22,-130,-0.03,17380,0.02
86,Entry short,2025-07-18 03:15,Short trade,44807,2,448070,-50,-0.01,1000,0.22,-130,-0.03,17380,0.02
87,Exit short,2025-07-21 03:15,Exit Short,44667,2,446250,-420,-0.09,0,0.00,-420,-0.09,16960,0.02
87,Entry short,2025-07-21 03:00,Short trade,44625,2,446250,-420,-0.09,0,0.00,-420,-0.09,16960,0.02
88,Exit short,2025-07-21 09:15,Close entry(s) order Short trade,44608,2,446390,310,0.07,460,0.10,-410,-0.09,17270,0.02
88,Entry short,2025-07-21 03:45,Short trade,44639,2,446390,310,0.07,460,0.10,-410,-0.09,17270,0.02
89,Exit long,2025-07-22 09:15,Close entry(s) order Long trade,44514,2,444690,450,0.10,640,0.14,-150,-0.03,17720,0.02
89,Entry long,2025-07-22 07:15,Long trade,44469,2,444690,450,0.10,640,0.14,-150,-0.03,17720,0.02
90,Exit short,2025-07-23 05:00,Exit Short,44931,2,448870,-440,-0.10,80,0.02,-440,-0.10,17280,0.02
90,Entry short,2025-07-23 04:30,Short trade,44887,2,448870,-440,-0.10,80,0.02,-440,-0.10,17280,0.02
91,Exit short,2025-07-23 09:15,Close entry(s) order Short trade,44941,2,449180,-230,-0.05,360,0.08,-420,-0.09,17050,0.02
91,Entry short,2025-07-23 07:00,Short trade,44918,2,449180,-230,-0.05,360,0.08,-420,-0.09,17050,0.02
92,Exit long,2025-07-28 04:30,Exit Long,45163,2,452070,-440,-0.10,0,0.00,-440,-0.10,16610,0.02
92,Entry long,2025-07-28 04:00,Long trade,45207,2,452070,-440,-0.10,0,0.00,-440,-0.10,16610,0.02
93,Exit long,2025-07-28 09:15,Close entry(s) order Long trade,45074,2,450960,-220,-0.05,350,0.08,-390,-0.09,16390,0.02
93,Entry long,2025-07-28 08:30,Long trade,45096,2,450960,-220,-0.05,350,0.08,-390,-0.09,16390,0.02
94,Exit long,2025-07-30 09:15,Close entry(s) order Long trade,44811,2,448170,-60,-0.01,520,0.12,-370,-0.08,16330,0.02
94,Entry long,2025-07-30 03:30,Long trade,44817,2,448170,-60,-0.01,520,0.12,-370,-0.08,16330,0.02
95,Exit long,2025-07-31 09:15,Close entry(s) order Long trade,44704,2,447170,-130,-0.03,450,0.10,-150,-0.03,16200,0.02
95,Entry long,2025-07-31 07:15,Long trade,44717,2,447170,-130,-0.03,450,0.10,-150,-0.03,16200,0.02
96,Exit long,2025-08-01 04:15,Exit Long,43902,2,439450,-430,-0.10,420,0.10,-430,-0.10,15770,0.02
96,Entry long,2025-08-01 04:15,Long trade,43945,2,439450,-430,-0.10,420,0.10,-430,-0.10,15770,0.02
97,Exit long,2025-08-01 06:30,Exit Long,43837,2,438790,-420,-0.10,610,0.14,-420,-0.10,15350,0.02
97,Entry long,2025-08-01 04:45,Long trade,43879,2,438790,-420,-0.10,610,0.14,-420,-0.10,15350,0.02
98,Exit short,2025-08-04 04:30,Exit Short,43961,2,439160,-450,-0.10,10,0.00,-450,-0.10,14900,0.01
98,Entry short,2025-08-04 04:15,Short trade,43916,2,439160,-450,-0.10,10,0.00,-450,-0.10,14900,0.01
99,Exit short,2025-08-04 07:45,Exit Short,43895,2,439950,1000,0.23,1000,0.23,-200,-0.05,15900,0.02
99,Entry short,2025-08-04 06:00,Short trade,43995,2,439950,1000,0.23,1000,0.23,-200,-0.05,15900,0.02
100,Exit short,2025-08-05 06:30,Exit Short,44286,2,443870,1010,0.23,1010,0.23,-190,-0.04,16910,0.02
100,Entry short,2025-08-05 03:15,Short trade,44387,2,443870,1010,0.23,1010,0.23,-190,-0.04,16910,0.02
101,Exit short,2025-08-06 03:00,Exit Short,44462,2,444180,-440,-0.10,0,0.00,-440,-0.10,16470,0.02
101,Entry short,2025-08-06 03:00,Short trade,44418,2,444180,-440,-0.10,0,0.00,-440,-0.10,16470,0.02
102,Exit short,2025-08-06 05:45,Exit Short,44364,2,444670,1030,0.23,1030,0.23,-130,-0.03,17500,0.02
102,Entry short,2025-08-06 03:30,Short trade,44467,2,444670,1030,0.23,1030,0.23,-130,-0.03,17500,0.02
103,Exit short,2025-08-07 04:15,Exit Short,44468,2,444210,-470,-0.11,120,0.03,-470,-0.11,17030,0.02
103,Entry short,2025-08-07 04:15,Short trade,44421,2,444210,-470,-0.11,120,0.03,-470,-0.11,17030,0.02
104,Exit short,2025-08-07 09:15,Close entry(s) order Short trade,44554,2,445530,-10,0.00,650,0.15,-350,-0.08,17020,0.02
104,Entry short,2025-08-07 07:15,Short trade,44553,2,445530,-10,0.00,650,0.15,-350,-0.08,17020,0.02
105,Exit short,2025-08-08 09:15,Close entry(s) order Short trade,44162,2,442110,490,0.11,900,0.20,-60,-0.01,17510,0.02
105,Entry short,2025-08-08 07:45,Short trade,44211,2,442110,490,0.11,900,0.20,-60,-0.01,17510,0.02
106,Exit short,2025-08-11 03:45,Exit Short,44299,2,443980,990,0.22,990,0.22,-10,0.00,18500,0.02
106,Entry short,2025-08-11 03:00,Short trade,44398,2,443980,990,0.22,990,0.22,-10,0.00,18500,0.02
107,Exit long,2025-08-12 08:30,Exit Long,44185,2,440870,980,0.22,980,0.22,-100,-0.02,19480,0.02
107,Entry long,2025-08-12 08:00,Long trade,44087,2,440870,980,0.22,980,0.22,-100,-0.02,19480,0.02
108,Exit short,2025-08-13 09:15,Close entry(s) order Short trade,44717,2,446840,-330,-0.07,120,0.03,-400,-0.09,19150,0.02
